,pair,open_date,enter_reason,exit_reason,open (entry),high (entry),ema-26 (entry),ema-12 (entry),low (entry),mean-grad-hist (entry),close (entry),volume (entry),long_jcrosk (entry),short_kdj (entry),sma-05 (entry),sma-07 (entry),sma-25 (entry),profit_abs,profit_ratio,sma-compare (entry),close (exit),volume (exit),high (exit),sma-25 (exit),open (exit),low (exit),short_kdj (exit),sma-compare (exit),ema-26 (exit),sma-07 (exit),sma-05 (exit),mean-grad-hist (exit),ema-12 (exit),long_jcrosk (exit)
1193,STMX/USDT:USDT,2024-03-05 21:30:00+00:00,first_buy,long-exit-profit,0.00945,0.009680000000000001,0.009537749626027329,0.00980644572230127,0.00945,0,0.00966,62273983.0,0,False,0.009302000000001007,0.009244285714285021,0.009853199999999984,6.10176818,0.0993735431031856,0,0.010610000000000001,112410389.0,0.010700000000000001,0.010340399999999977,0.010560000000000002,0.01054,False,0,0.010400651065141174,0.010411428571427881,0.010466000000001014,0,0.010332175028693859,0
2131,1000SHIB/USDT:USDT,2022-10-28 17:00:00+00:00,first_buy,long-exit-profit,0.011795,0.012188,0.011299676121202829,0.011067198117106831,0.011684,0,0.012071,6348210619.0,0,False,0.011437199999999953,0.01133600000000023,0.010986880000000022,10.50430762,0.1710627476626113,0,0.01417,7720355381.0,0.014551999999999999,0.01249564000000002,0.013156,0.013025,False,0,0.012887897789671685,0.01297957142857166,0.013121799999999958,0,0.01258572754717452,1
964,STMX/USDT:USDT,2023-04-26 21:15:00+00:00,first_buy,long-exit-profit,0.00564,0.00566,0.005649759989027579,0.0057105994404461164,0.0056,0,0.0056300000000000005,114076577.0,0,False,0.0055940000000008205,0.00558571428571357,0.005735999999999961,6.45074336,0.10504511091719262,0,0.006220000000000001,345164812.0,0.006240000000000001,0.005963199999999963,0.0061400000000000005,0.006130000000000001,False,0,0.006078627395554181,0.006109999999999283,0.006120000000000818,0,0.00599329765444786,0
2135,1000SHIB/USDT:USDT,2022-10-30 22:30:00+00:00,first_buy,long-exit-profit,0.011811,0.011855,0.011967672514477685,0.01204369245799657,0.011590999999999999,1,0.011647,1157642628.0,0,False,0.011940199999999969,0.011995857142857376,0.011993920000000017,6.00920162,0.09787020126747456,0,0.012816,4302594562.0,0.013174,0.012205440000000022,0.012459,0.012447999999999999,False,0,0.012347698929785338,0.012335571428571663,0.012389799999999973,0,0.01224449916325836,0
2803,LEVER/USDT:USDT,2024-01-08 01:00:00+00:00,first_buy,long-exit-profit,0.001341,0.001341,0.00134718020620898,0.0013682748690731952,0.001312,1,0.001313,275962968.0,1,False,0.0013365999999999983,0.0013361428571428801,0.0013746000000000112,6.0774131,0.09896379537704468,0,0.001444,100843595.0,0.001447,0.0014033600000000106,0.001439,0.001439,False,0,0.0014201767429694995,0.0014284285714285933,0.0014317999999999983,0,0.0014035405131271582,0
1196,STMX/USDT:USDT,2024-03-08 17:30:00+00:00,first_buy,long-exit-profit,0.01047,0.01054,0.0104547751499626,0.01053511693600842,0.01043,0,0.010530000000000001,29298621.0,0,False,0.010408000000001019,0.010349999999999302,0.010578799999999982,6.79054906,0.11058779994889856,0,0.01174,238244608.0,0.01187,0.01122799999999997,0.011370000000000002,0.01128,False,0,0.01135514747438854,0.01142142857142788,0.011448000000001016,0,0.011243354973359007,0
3433,IOTX/USDT:USDT,2022-02-27 03:15:00+00:00,first_buy,long-exit-profit,0.07091,0.0713,0.07137504356329076,0.07237689594539244,0.0708,0,0.07116,2449343.0,0,False,0.07084599999999844,0.07077142857142747,0.07284399999999985,6.51979098,0.10616842230145494,0,0.07894000000000001,6709592.0,0.07904000000000001,0.07626519999999988,0.07809,0.07802,False,0,0.0772546017789999,0.07772857142857026,0.07800199999999843,0,0.07633042951611659,0
961,STMX/USDT:USDT,2023-04-24 10:00:00+00:00,first_buy,long-exit-profit,0.0053300000000000005,0.00534,0.005328103013428313,0.005354327642123134,0.00532,0,0.00534,19636376.0,0,False,0.005316000000000823,0.005308571428570707,0.005357999999999966,6.90017325,0.11236737455449312,0,0.005960000000000001,410201492.0,0.00598,0.005686399999999965,0.005840000000000001,0.00583,False,0,0.005769246596710536,0.0057828571428564235,0.005802000000000821,0,0.005701578520593776,0
2806,LEVER/USDT:USDT,2024-01-09 14:15:00+00:00,first_buy,long-exit-profit,0.001392,0.0014039999999999999,0.0013895479007285695,0.0013952367438555368,0.0013909999999999999,0,0.001403,195008899.0,0,False,0.0013897999999999983,0.001384000000000022,0.0013898000000000113,7.26617633,0.11832172750493464,0,0.001573,1134662036.0,0.001573,0.0015126000000000104,0.001516,0.0015119999999999999,False,0,0.0015285874825600272,0.001531428571428594,0.0015321999999999992,0,0.0015173782266929702,0
3429,IOTX/USDT:USDT,2022-02-24 20:30:00+00:00,first_buy,long-exit-profit,0.07043,0.07163,0.06803269084291541,0.06691252013403667,0.07012,0,0.07028000000000001,11685141.0,1,False,0.06920399999999845,0.06864999999999886,0.06658639999999988,5.87156796,0.09571318686169895,0,0.0772,2014487.0,0.07728,0.07517279999999987,0.07702,0.07651000000000001,False,0,0.07638691304300034,0.07696285714285607,0.0770159999999984,1,0.07544546605399342,0
3428,IOTX/USDT:USDT,2022-02-24 07:15:00+00:00,first_buy,long-exit-profit,0.0639,0.06413,0.06479016764650326,0.06695904072942156,0.06303,0,0.06329,4700035.0,1,False,0.06378799999999847,0.06373285714285602,0.06742919999999988,6.77815691,0.11039516519979596,0,0.07037,21397754.0,0.07179,0.06638759999999987,0.0692,0.06914000000000001,False,0,0.06762408917799094,0.068092857142856,0.06858599999999844,0,0.0666431217447596,0
2473,1000SHIB/USDT:USDT,2024-06-04 06:00:00+00:00,first_buy,long-exit-profit,0.023940000000000003,0.023971,0.024030805646195627,0.024202670874343895,0.023822,0,0.023868999999999998,82204719.0,0,False,0.02390059999999998,0.023823428571428606,0.024243520000000077,5.98803444,0.09751756853780824,0,0.026258,308759426.0,0.026258,0.02578244000000009,0.026161,0.026031,False,0,0.026011710061079014,0.026144142857142894,0.026176599999999984,1,0.0257341683266373,0
3441,IOTX/USDT:USDT,2022-03-07 04:00:00+00:00,first_buy,long-exit-profit,0.0678,0.06814,0.06812244784127905,0.06877708221990565,0.06772,0,0.06775,1268228.0,0,False,0.06781199999999823,0.06779285714285606,0.06891239999999976,6.25571196,0.10192595457792904,0,0.07483000000000001,44229893.0,0.07555,0.07220719999999976,0.07365000000000001,0.07329000000000001,False,0,0.07243791424402397,0.07215285714285602,0.07250599999999811,0,0.07221736592439368,0
3527,IOTX/USDT:USDT,2022-05-19 15:30:00+00:00,first_buy,long-exit-profit,0.032150000000000005,0.03282,0.031774850264467316,0.03125482882802484,0.032010000000000004,0,0.03246,16930461.0,1,False,0.03209599999999831,0.03196571428571377,0.0310811999999996,6.80467485,0.11084549301743872,0,0.03617,121737878.0,0.03731,0.03378799999999962,0.03534,0.03533,False,0,0.034507886689758814,0.03476428571428523,0.034893999999998274,0,0.033985904754715385,0
969,STMX/USDT:USDT,2023-05-01 20:45:00+00:00,first_buy,long-exit-profit,0.00529,0.0053100000000000005,0.005287070917930397,0.005302624649723829,0.005280000000000001,0,0.005280000000000001,87311734.0,0,False,0.005278000000000818,0.005277142857142139,0.0053007999999999614,6.1022105,0.09936919651201082,0,0.0058000000000000005,510761473.0,0.0058200000000000005,0.00548799999999997,0.0056500000000000005,0.0056500000000000005,False,0,0.005609052526300878,0.0056585714285707165,0.005680000000000821,0,0.005526263257044504,0
3474,IOTX/USDT:USDT,2022-04-18 01:00:00+00:00,first_buy,long-exit-profit,0.07036,0.07047,0.07123328328844666,0.07212905626697579,0.07006000000000001,0,0.07033,1915710.0,1,False,0.07038399999999806,0.07037857142857055,0.07248199999999962,5.92208425,0.09649546898333072,0,0.07731,10934629.0,0.07775,0.07624279999999962,0.07699,0.07693000000000001,False,0,0.07664465271059005,0.07674142857142778,0.07690599999999806,0,0.07636405366597586,0
1460,1000SHIB/USDT:USDT,2021-05-16 21:30:00+00:00,first_buy,long-exit-profit,0.012964999999999999,0.013007,0.013281946693424331,0.014051474561141452,0.0126,0,0.012784,596514857.0,0,False,0.012806599999999974,0.012772428571428577,0.014311439999999962,23.82432513,0.3879641408637829,0,0.017764,999054699.0,0.018120999999999998,0.014686279999999965,0.017613,0.017523,False,0,0.016272480210956227,0.017338571428571436,0.01751879999999997,1,0.01545583699959965,0
3518,IOTX/USDT:USDT,2022-05-14 13:00:00+00:00,first_buy,long-exit-profit,0.027940000000000003,0.0281,0.02850637161757182,0.029287646708726283,0.027870000000000002,0,0.027960000000000002,3097683.0,0,False,0.028021999999998222,0.028012857142856586,0.02962399999999959,5.83891447,0.09508767878795774,0,0.03071,4769031.0,0.030730000000000004,0.029455999999999604,0.030340000000000002,0.030180000000000002,False,0,0.029833850312918533,0.029977142857142307,0.030151999999998236,0,0.02943477567834187,0
2775,LEVER/USDT:USDT,2023-12-18 04:15:00+00:00,first_buy,long-exit-profit,0.0012929999999999999,0.001294,0.0012987928856830443,0.0013126866384281213,0.001287,0,0.001291,79246410.0,0,False,0.0012916,0.0012898571428571724,0.0013152000000000114,6.95075859,0.11318433258239852,0,0.001442,2930484550.0,0.001452,0.0013327200000000108,0.001379,0.0013779999999999999,False,0,0.0013606637258228743,0.0013668571428571725,0.0013821999999999999,0,0.001340318586649905,0
480,STMX/USDT:USDT,2021-12-06 12:00:00+00:00,first_buy,long-exit-profit,0.0211,0.021470000000000003,0.020853777999481224,0.02111433354867708,0.020960000000000003,0,0.02135,36608568.0,0,False,0.0207260000000004,0.02068285714285654,0.021044399999999804,10.4668134,0.1704695830429158,0,0.025050000000000003,28232756.0,0.02525,0.024261599999999814,0.025230000000000002,0.025030000000000004,False,0,0.02481539635007552,0.024942857142856545,0.024914000000000405,1,0.024321835185822253,0
3513,IOTX/USDT:USDT,2022-05-13 09:00:00+00:00,first_buy,long-exit-profit,0.030500000000000003,0.031,0.030345412882314637,0.029660941870623556,0.03046,0,0.030930000000000003,9313553.0,0,False,0.030215999999998182,0.030407142857142327,0.030028399999999605,7.67862476,0.12509081093437913,0,0.034890000000000004,27872116.0,0.035140000000000005,0.032517599999999584,0.03391,0.033850000000000005,False,0,0.033254095264641306,0.03333857142857089,0.03345599999999819,0,0.032436870438883686,0
3512,IOTX/USDT:USDT,2022-05-12 16:45:00+00:00,first_buy,long-exit-profit,0.026690000000000002,0.027180000000000003,0.025620900969939808,0.024974547333798842,0.02664,0,0.027020000000000002,11679602.0,0,False,0.02623399999999817,0.026117142857142332,0.024738399999999605,7.73076859,0.1259238676979799,0,0.030520000000000002,8091052.0,0.030610000000000002,0.029897599999999604,0.029890000000000003,0.029820000000000003,False,0,0.030239124315462752,0.030354285714285185,0.030175999999998183,0,0.02955941722027344,0
483,STMX/USDT:USDT,2021-12-08 12:15:00+00:00,first_buy,long-exit-profit,0.02414,0.02432,0.02433256256281432,0.024527841328431443,0.0241,0,0.02414,11153657.0,0,False,0.0240920000000004,0.02407714285714227,0.02466239999999981,9.83199844,0.16013079336742825,0,0.028040000000000002,264662169.0,0.02849,0.025188799999999803,0.02764,0.02732,False,0,0.026353191326929776,0.02689142857142798,0.0278420000000004,1,0.02557616943890265,0
3511,IOTX/USDT:USDT,2022-05-12 06:30:00+00:00,first_buy,long-exit-profit,0.023330000000000004,0.0241,0.023584624612258843,0.024564879311265227,0.02297,0,0.023880000000000002,18700206.0,0,False,0.02318399999999817,0.023045714285713757,0.0248363999999996,7.13489373,0.11618976922721752,0,0.026690000000000002,15092332.0,0.026740000000000003,0.024618799999999604,0.025890000000000003,0.02569,False,0,0.02536651932811068,0.02586571428571376,0.025953999999998166,0,0.024810911120502748,0
2776,LEVER/USDT:USDT,2023-12-20 15:15:00+00:00,first_buy,long-exit-profit,0.001441,0.001521,0.001376869306465509,0.0013496283209721341,0.0013959999999999999,0,0.0014659999999999999,5168136293.0,1,False,0.0014084,0.001386285714285744,0.001338680000000011,6.60663964,0.10758044952872468,0,0.001627,3549231968.0,0.00167,0.0015282800000000108,0.0015819999999999999,0.0015789999999999999,False,0,0.0015523556044735843,0.001557571428571458,0.0015688,0,0.0015193916373996326,0
2095,1000SHIB/USDT:USDT,2022-08-20 20:30:00+00:00,first_buy,long-exit-profit,0.012808,0.012886,0.012827283058466957,0.012966744296123147,0.012768999999999999,0,0.012817,590743191.0,0,False,0.012723599999999858,0.012714000000000248,0.013009280000000034,7.0574048,0.11493488680028012,0,0.014324,3882183826.0,0.014454,0.013334280000000025,0.013885,0.013814,False,0,0.0135580107519196,0.013574857142857406,0.013701199999999877,0,0.013393437835995515,0
2789,LEVER/USDT:USDT,2023-12-28 08:30:00+00:00,first_buy,long-exit-profit,0.0018059999999999999,0.001829,0.0018255137588063402,0.0018525009370859858,0.0018059999999999999,0,0.001826,390053432.0,0,False,0.001813599999999998,0.0018085714285714539,0.0018574800000000099,6.19742301,0.1009166589386804,0,0.002018,1152864750.0,0.002022,0.0019243200000000113,0.001967,0.001959,False,0,0.001955303913922286,0.0019761428571428825,0.0019815999999999974,0,0.0019340477941834596,0
2779,LEVER/USDT:USDT,2023-12-22 18:00:00+00:00,first_buy,long-exit-profit,0.0014739999999999998,0.001475,0.0014732609562108198,0.0014784509188868692,0.001468,0,0.001469,68731918.0,0,False,0.0014706000000000003,0.0014701428571428869,0.0014786800000000113,6.51514526,0.10609051108760913,0,0.001632,3641908593.0,0.001664,0.0015394000000000104,0.0015869999999999999,0.0015819999999999999,False,0,0.0015623725543893927,0.0015714285714286005,0.0015853999999999996,0,0.0015381287891282295,0
2100,1000SHIB/USDT:USDT,2022-08-27 17:45:00+00:00,first_buy,long-exit-profit,0.011965,0.012085,0.012032775893964356,0.012124099514602577,0.011965,0,0.012065,328700918.0,0,False,0.011984399999999892,0.011969571428571687,0.012150160000000028,6.07966127,0.099006343133535,0,0.013257999999999999,3786612612.0,0.013387,0.012426360000000032,0.013176,0.013058,False,0,0.01265084228746869,0.012681000000000267,0.012811199999999903,0,0.01249512758883446,0
2780,LEVER/USDT:USDT,2023-12-25 11:30:00+00:00,first_buy,long-exit-profit,0.0016309999999999999,0.0016569999999999998,0.0015729306229448708,0.001545008138081694,0.00161,0,0.0016309999999999999,2690856331.0,0,False,0.0015997999999999997,0.001585714285714315,0.0015440800000000104,5.86558792,0.09551553005914044,0,0.001792,486689987.0,0.0017989999999999998,0.001718560000000011,0.001772,0.001767,False,0,0.0017462619276765784,0.001752714285714315,0.0017607999999999992,0,0.0017273156756773427,0
2781,LEVER/USDT:USDT,2023-12-26 12:45:00+00:00,first_buy,long-exit-profit,0.0017909999999999998,0.0018529999999999998,0.001759144708034028,0.0017349219219234655,0.001772,0,0.0018300000000000002,1144158487.0,0,False,0.0017789999999999993,0.0017652857142857435,0.0017251200000000108,10.21971423,0.16641702454215532,0,0.002137,6363878378.0,0.002144,0.00182676000000001,0.001831,0.001795,False,0,0.001890049123454381,0.0019038571428571724,0.001921599999999999,0,0.0018371420769852215,0
1449,1000SHIB/USDT:USDT,2021-05-13 18:30:00+00:00,first_buy,long-exit-profit,0.018043,0.018146,0.017486294429321113,0.01762916781310905,0.01736,0,0.017506,847385652.0,0,False,0.01722519999999997,0.01709014285714285,0.017810799999999998,7.4515521,0.12134223811187685,0,0.019681999999999998,821928463.0,0.019975,0.017761199999999994,0.018689,0.018657999999999998,False,0,0.018124943236814173,0.018245142857142852,0.018410799999999967,0,0.017882132836015578,0
2782,LEVER/USDT:USDT,2023-12-26 17:45:00+00:00,first_buy,long-exit-profit,0.002139,0.00234,0.001954964642922938,0.0018723167379492791,0.002044,0,0.002312,19105590476.0,0,False,0.0020077999999999993,0.0019722857142857437,0.0018496800000000102,7.16086512,0.11660696567423531,0,0.002588,7119255620.0,0.002679,0.0024404000000000105,0.002526,0.0025169999999999997,False,0,0.002486698251623693,0.002494714285714313,0.0025074,0,0.002425318225429878,0
495,STMX/USDT:USDT,2021-12-15 17:15:00+00:00,first_buy,long-exit-profit,0.020360000000000003,0.020460000000000002,0.02048715725677191,0.02077528128656213,0.02032,0,0.020370000000000003,7596541.0,0,False,0.020318000000000426,0.0202942857142851,0.0208815999999998,6.06714994,0.09882091390884136,0,0.02244,16291565.0,0.02253,0.022159199999999796,0.02229,0.02229,False,0,0.022172751481291907,0.022149999999999392,0.022220000000000437,0,0.02211297559637866,0
2105,1000SHIB/USDT:USDT,2022-09-06 21:30:00+00:00,first_buy,long-exit-profit,0.011927,0.011984,0.011958296218526432,0.01209034132962339,0.011908,0,0.011963999999999999,145024718.0,0,False,0.011926399999999893,0.011908857142857401,0.012108440000000028,9.24970652,0.15064480311009837,0,0.013797,4337908647.0,0.013932,0.01262032000000004,0.012863999999999999,0.012830000000000001,False,0,0.01282344250450762,0.012805428571428823,0.012901599999999912,0,0.01265100172394715,0
2113,1000SHIB/USDT:USDT,2022-09-21 23:45:00+00:00,first_buy,long-exit-profit,0.010336,0.010386999999999999,0.010356582429204144,0.01045047688242207,0.010321,0,0.010385,155327385.0,0,False,0.010296199999999919,0.010274000000000253,0.010529240000000025,6.15094466,0.10016190505541604,0,0.011446,766726622.0,0.011589,0.011106720000000021,0.011377,0.011361999999999999,False,0,0.011220111732389647,0.011244285714285979,0.011333599999999923,0,0.011105734398015772,1
500,STMX/USDT:USDT,2021-12-20 10:45:00+00:00,first_buy,long-exit-profit,0.02082,0.02085,0.020941805814894097,0.02117002238811957,0.02076,0,0.020810000000000002,3910152.0,0,False,0.020790000000000454,0.020789999999999403,0.02121759999999979,5.96226809,0.09709075159926923,0,0.02289,6029174.0,0.022920000000000003,0.022625999999999803,0.02272,0.02271,False,0,0.02269397834316171,0.022711428571427997,0.02271600000000048,0,0.02263830368210844,0
501,STMX/USDT:USDT,2021-12-22 20:00:00+00:00,first_buy,long-exit-profit,0.02289,0.023,0.022734904751906062,0.0226621330389893,0.02287,0,0.02296,6588374.0,0,False,0.02279200000000048,0.022755714285713713,0.022649599999999805,5.96767232,0.0971827629867726,0,0.025240000000000002,75294675.0,0.02545,0.02418799999999981,0.02407,0.02406,False,0,0.02426068233946084,0.024242857142856584,0.02430200000000047,0,0.024116476295752365,0
3498,IOTX/USDT:USDT,2022-05-10 01:15:00+00:00,first_buy,long-exit-profit,0.04039,0.04147000000000001,0.04023633006560289,0.04111353096969514,0.04005,0,0.04061,32201165.0,0,False,0.039475999999998145,0.039437142857142324,0.041094799999999605,7.2991286,0.11891236072472222,0,0.04555000000000001,21365702.0,0.04565,0.04135439999999959,0.044550000000000006,0.044410000000000005,False,0,0.04299794037336096,0.043777142857142355,0.04432399999999814,0,0.04202273762413191,0
645,STMX/USDT:USDT,2022-04-25 09:45:00+00:00,first_buy,long-exit-profit,0.01665,0.016880000000000003,0.016811643678662832,0.01705887112561509,0.016640000000000002,0,0.01685,14543802.0,0,False,0.01671000000000063,0.016698571428570688,0.01710679999999991,5.9023706,0.09613291958211834,0,0.01853,20324953.0,0.01855,0.01823679999999992,0.01846,0.018420000000000002,False,0,0.018368785918593727,0.018419999999999263,0.01844600000000063,0,0.01819377452588562,0
3248,IOTX/USDT:USDT,2021-11-10 14:45:00+00:00,first_buy,long-exit-profit,0.18283000000000002,0.18865,0.1696067989009973,0.16029338834841694,0.17759000000000003,0,0.18760000000000002,417462862.0,0,False,0.17446600000000018,0.1731271428571423,0.15977360000000002,9.73446048,0.15852480298793944,0,0.21792000000000003,864570582.0,0.22499000000000002,0.17387240000000007,0.20036,0.19894,False,0,0.19061269286135235,0.1981028571428566,0.19855800000000018,0,0.176393907602693,0
2500,1000SHIB/USDT:USDT,2024-07-05 16:45:00+00:00,first_buy,long-exit-profit,0.014627999999999999,0.01471,0.01430533105453233,0.014071489195842637,0.014480999999999999,1,0.014525,329393221.0,1,False,0.0144958,0.014451142857142888,0.014032720000000108,6.37499363,0.10380912439916268,0,0.016052,275225760.0,0.016057,0.015650200000000104,0.015784,0.015771999999999998,False,0,0.015739301231936426,0.015738000000000033,0.015793800000000007,0,0.015629064256505062,0
2344,1000SHIB/USDT:USDT,2024-03-01 00:00:00+00:00,first_buy,long-exit-profit,0.012643999999999999,0.012692,0.012701234490217778,0.012985521613823905,0.012520000000000002,0,0.012575,399297144.0,0,False,0.012540800000000043,0.012466142857142823,0.013052120000000025,6.32083008,0.10294144219448484,0,0.013908,1397625387.0,0.013920000000000002,0.01311312000000002,0.013424,0.013351,False,0,0.013283276124944017,0.01332299999999996,0.013392600000000046,0,0.013134640053672526,0
788,STMX/USDT:USDT,2022-08-09 15:45:00+00:00,first_buy,long-exit-profit,0.00854,0.00854,0.00857697758637114,0.008692683679178373,0.008490000000000001,0,0.00851,15504556.0,0,False,0.008512000000000675,0.008497142857142134,0.008684799999999954,5.89168395,0.0959402351683739,0,0.009340000000000001,22299947.0,0.00935,0.00921799999999995,0.009290000000000001,0.009290000000000001,False,0,0.00927095291650393,0.009282857142856414,0.009278000000000676,0,0.009221956893838671,0
789,STMX/USDT:USDT,2022-08-11 01:15:00+00:00,first_buy,long-exit-profit,0.009340000000000001,0.009370000000000002,0.009284652467811018,0.00923218230910988,0.00932,0,0.00936,33815224.0,0,False,0.009296000000000675,0.009294285714284986,0.009228799999999952,23.99154425,0.390699159322209,0,0.012990000000000002,2344419859.0,0.013800000000000002,0.009787199999999949,0.00992,0.009710000000000002,False,0,0.010183854325844741,0.010168571428570698,0.010376000000000675,0,0.009865593216295201,0
2345,1000SHIB/USDT:USDT,2024-03-01 14:15:00+00:00,first_buy,long-exit-profit,0.013909,0.014470000000000002,0.013423387490337245,0.013213111160807894,0.013628,0,0.014194,3267215579.0,0,False,0.013593400000000047,0.01347742857142853,0.013174000000000019,6.49086441,0.10569674047308338,0,0.015724,2189303606.0,0.015781,0.014620480000000022,0.015007999999999999,0.014931999999999999,False,0,0.014934099094903607,0.014961999999999951,0.015086400000000052,0,0.014580917971503087,0
2346,1000SHIB/USDT:USDT,2024-03-01 21:00:00+00:00,first_buy,long-exit-profit,0.015725,0.015764999999999998,0.015030545387995359,0.014653516640280636,0.015342,0,0.015560999999999998,1963899116.0,0,False,0.01519800000000005,0.015096285714285665,0.014660960000000023,9.44755001,0.15384209471608545,0,0.018007,3952036634.0,0.018099,0.015796600000000022,0.016883,0.016628,False,0,0.01659814958463352,0.016832999999999956,0.016863000000000048,0,0.01592210341680159,0
2347,1000SHIB/USDT:USDT,2024-03-02 00:30:00+00:00,first_buy,long-exit-profit,0.018005999999999998,0.018636,0.016905972725459132,0.016120392052594065,0.017544999999999998,0,0.018598999999999997,3303472747.0,0,False,0.01727700000000005,0.017071428571428526,0.01594916000000002,6.40411247,0.10428886210896014,0,0.020583,8861700884.0,0.02168,0.016171960000000023,0.018601,0.018518,False,0,0.01747166922923465,0.017642428571428528,0.01810580000000005,0,0.016450955604253765,0
2348,1000SHIB/USDT:USDT,2024-03-02 01:00:00+00:00,first_buy,long-exit-profit,0.020582,0.021580000000000002,0.017902489347813935,0.016733995929864597,0.01975,0,0.020272,5772874994.0,1,False,0.01886960000000005,0.018177142857142812,0.016380720000000026,6.01029294,0.09789351007906838,0,0.022324,4321822587.0,0.022536999999999998,0.020331160000000025,0.021966,0.021581,False,0,0.021134043775625527,0.021406714285714234,0.021714400000000043,0,0.020240173992110082,1
2351,1000SHIB/USDT:USDT,2024-03-02 15:45:00+00:00,first_buy,long-exit-profit,0.020243,0.020434,0.0207465505879155,0.0210309742939532,0.019666,0,0.020200000000000003,2344216440.0,1,False,0.02043760000000005,0.020286714285714238,0.02138064000000002,6.03705925,0.09833694789268742,0,0.022248,2196771483.0,0.0223,0.020878440000000022,0.022078999999999998,0.021811999999999998,False,0,0.021098509607455657,0.02115742857142852,0.021423800000000052,0,0.02099250739029303,1
2354,1000SHIB/USDT:USDT,2024-03-03 09:00:00+00:00,first_buy,long-exit-profit,0.020742,0.021140000000000003,0.0207616623865324,0.02126116819621548,0.020620000000000003,0,0.020708999999999998,1662148944.0,0,False,0.02034500000000004,0.02031714285714281,0.021520480000000022,5.92894057,0.0965603513522526,0,0.022761999999999998,1176187136.0,0.022768999999999998,0.02188868000000004,0.022463,0.022201,False,0,0.02212695410981358,0.022139571428571397,0.02220080000000004,0,0.021977124411815555,0
2355,1000SHIB/USDT:USDT,2024-03-03 20:45:00+00:00,first_buy,long-exit-profit,0.022761999999999998,0.023542999999999998,0.022299884246765336,0.022071485566495883,0.022736,0,0.023250999999999997,2075824353.0,0,False,0.02246480000000004,0.022314285714285682,0.02194584000000004,5.88492651,0.09583728610782774,0,0.025549,4302362769.0,0.025660000000000002,0.022845840000000034,0.024000999999999998,0.023993,False,0,0.023511295406879823,0.023611999999999966,0.02393240000000003,0,0.02306141816064592,0
2341,1000SHIB/USDT:USDT,2024-02-28 17:30:00+00:00,first_buy,long-exit-profit,0.012291999999999999,0.012291999999999999,0.011537260614562344,0.011316878417454816,0.011451999999999999,1,0.011578,3202703515.0,1,False,0.011836600000000055,0.011654571428571393,0.01122332000000002,8.51658099,0.13870295196548155,0,0.013217,3801999741.0,0.013732999999999999,0.01188688000000002,0.012653,0.012469,False,0,0.012243568964409644,0.012328999999999963,0.012509000000000058,0,0.011954212665297104,0
2356,1000SHIB/USDT:USDT,2024-03-04 06:30:00+00:00,first_buy,long-exit-profit,0.025544999999999998,0.025584,0.023805557651975236,0.023236424222820296,0.024897,0,0.025424,1632656992.0,0,False,0.024264600000000032,0.02399528571428568,0.022970840000000034,5.87689765,0.09570772950403444,0,0.027930000000000003,1784966564.0,0.027995,0.02465288000000003,0.026898,0.026601,False,0,0.026319134473071968,0.026964428571428545,0.026949400000000033,1,0.025113869076886494,0
1278,STMX/USDT:USDT,2024-05-21 23:00:00+00:00,first_buy,long-exit-profit,0.0086,0.008700000000000001,0.008381482076569635,0.008263834179897718,0.00858,0,0.00864,114996587.0,0,False,0.008490000000001139,0.008427142857142226,0.00821400000000001,6.54161618,0.1065317080545954,0,0.009590000000000001,578724244.0,0.009670000000000002,0.008564400000000007,0.00932,0.00932,False,0,0.008849297778915464,0.008864285714285085,0.009068000000001141,0,0.008613951404736921,0
3033,LEVER/USDT:USDT,2024-07-25 04:00:00+00:00,first_buy,long-exit-profit,0.0021084999999999997,0.0021181,0.0021255262775632627,0.002151375780825709,0.0021053,0,0.0021132,24682385.0,0,False,0.0021114400000000373,0.002110485714285739,0.00215657600000001,5.92854709,0.09654095675605784,0,0.002323,19520753.0,0.0023244999999999997,0.0022853200000000095,0.0023103999999999998,0.0023081,False,0,0.0023011218008449747,0.0023059142857143086,0.0023107000000000366,0,0.0022881895726780026,0
1277,STMX/USDT:USDT,2024-05-20 22:15:00+00:00,first_buy,long-exit-profit,0.0078000000000000005,0.007810000000000001,0.007698753556204519,0.007602944158483448,0.00776,0,0.0077800000000000005,12423731.0,0,False,0.0077380000000011415,0.007737142857142225,0.007597200000000003,6.32713039,0.10303657460994696,0,0.0086,94941944.0,0.00863,0.008191600000000009,0.008490000000000001,0.008450000000000001,False,0,0.008334478817764114,0.008387142857142224,0.00840800000000114,0,0.008233740914289535,0
1276,STMX/USDT:USDT,2024-05-20 01:45:00+00:00,first_buy,long-exit-profit,0.007050000000000001,0.00708,0.007099083375906168,0.007120788562490579,0.0069900000000000006,1,0.007070000000000001,36290452.0,0,False,0.0070960000000011405,0.007091428571427938,0.007117599999999999,6.19879831,0.10094490815670984,0,0.0078000000000000005,11951652.0,0.0078000000000000005,0.007580800000000002,0.00772,0.0077,False,0,0.007683981475514432,0.0077214285714279395,0.007728000000001141,0,0.0075887796911621236,0
